ocorrencia,task,info
2023-11-23T17:47:59.431+0000,manager.py:729,There are 1 files in /opt/airflow/dags
2023-11-23T17:48:10.499+0000,manager.py:465,Exiting gracefully upon receiving signal 15
2023-11-23T18:12:25.416+0000,manager.py:483,Processing files using up to 2 processes at a time 
2023-11-23T18:12:25.421+0000,manager.py:484,Process each file at most once every 30 seconds
2023-11-23T18:12:25.421+0000,manager.py:486,Checking for new files in /opt/airflow/dags every 20 seconds
2023-11-23T18:12:25.425+0000,manager.py:726,Searching for files in /opt/airflow/dags
2023-11-23T18:12:25.428+0000,manager.py:729,There are 1 files in /opt/airflow/dags
2023-11-23T18:12:25.647+0000,manager.py:854,
2023-11-23T18:12:45.753+0000,manager.py:726,Searching for files in /opt/airflow/dags
2023-11-23T18:12:45.757+0000,manager.py:729,There are 1 files in /opt/airflow/dags
2023-11-23T18:12:55.841+0000,manager.py:854,
2023-11-23T18:13:05.897+0000,manager.py:726,Searching for files in /opt/airflow/dags
2023-11-23T18:13:05.898+0000,manager.py:729,There are 1 files in /opt/airflow/dags
2023-11-23T18:13:25.774+0000,manager.py:520,DAG extrair_logs_airflow is missing and will be deactivated.
2023-11-23T18:13:25.934+0000,manager.py:530,Deactivated 1 DAGs which are no longer present in file.
2023-11-23T18:13:26.208+0000,manager.py:534,Deleted DAG extrair_logs_airflow in serialized_dag table
2023-11-23T18:13:26.219+0000,manager.py:726,Searching for files in /opt/airflow/dags
2023-11-23T18:13:26.220+0000,manager.py:729,There are 1 files in /opt/airflow/dags
2023-11-23T18:13:26.247+0000,manager.py:854,
2023-11-23T18:13:46.379+0000,manager.py:726,Searching for files in /opt/airflow/dags
2023-11-23T18:13:46.380+0000,manager.py:729,There are 1 files in /opt/airflow/dags
2023-11-23T18:13:56.438+0000,manager.py:854,
2023-11-23T18:14:06.494+0000,manager.py:726,Searching for files in /opt/airflow/dags
2023-11-23T18:14:06.498+0000,manager.py:729,There are 1 files in /opt/airflow/dags
2023-11-23T18:14:26.597+0000,manager.py:726,Searching for files in /opt/airflow/dags
2023-11-23T18:14:26.598+0000,manager.py:729,There are 1 files in /opt/airflow/dags
2023-11-23T18:14:26.608+0000,manager.py:854,
2023-11-23T18:14:46.686+0000,manager.py:726,Searching for files in /opt/airflow/dags
2023-11-23T18:14:46.687+0000,manager.py:729,There are 1 files in /opt/airflow/dags
2023-11-23T18:14:56.735+0000,manager.py:854,
2023-11-23T18:15:06.778+0000,manager.py:726,Searching for files in /opt/airflow/dags
2023-11-23T18:15:06.780+0000,manager.py:729,There are 1 files in /opt/airflow/dags
2023-11-23T18:15:26.887+0000,manager.py:726,Searching for files in /opt/airflow/dags
2023-11-23T18:15:26.888+0000,manager.py:729,There are 1 files in /opt/airflow/dags
2023-11-23T18:15:26.894+0000,manager.py:854,
2023-11-23T18:15:47.115+0000,manager.py:726,Searching for files in /opt/airflow/dags
2023-11-23T18:15:47.117+0000,manager.py:729,There are 1 files in /opt/airflow/dags
2023-11-23T18:15:57.026+0000,manager.py:854,
2023-11-23T18:16:07.296+0000,manager.py:726,Searching for files in /opt/airflow/dags
2023-11-23T18:16:07.298+0000,manager.py:729,There are 1 files in /opt/airflow/dags
2023-11-23T18:16:27.394+0000,manager.py:726,Searching for files in /opt/airflow/dags
2023-11-23T18:16:27.395+0000,manager.py:729,There are 1 files in /opt/airflow/dags
2023-11-23T18:16:27.401+0000,manager.py:854,
2023-11-23T18:16:47.448+0000,manager.py:726,Searching for files in /opt/airflow/dags
2023-11-23T18:16:47.449+0000,manager.py:729,There are 1 files in /opt/airflow/dags
2023-11-23T18:16:57.499+0000,manager.py:854,
2023-11-23T18:17:08.120+0000,manager.py:726,Searching for files in /opt/airflow/dags
2023-11-23T18:17:08.121+0000,manager.py:729,There are 1 files in /opt/airflow/dags
2023-11-23T18:17:28.210+0000,manager.py:726,Searching for files in /opt/airflow/dags
2023-11-23T18:17:28.211+0000,manager.py:729,There are 1 files in /opt/airflow/dags
2023-11-23T18:17:28.219+0000,manager.py:854,
2023-11-23T18:17:48.322+0000,manager.py:726,Searching for files in /opt/airflow/dags
2023-11-23T18:17:48.325+0000,manager.py:729,There are 1 files in /opt/airflow/dags
2023-11-23T18:17:58.381+0000,manager.py:854,
2023-11-23T18:18:08.850+0000,manager.py:726,Searching for files in /opt/airflow/dags
2023-11-23T18:18:08.851+0000,manager.py:729,There are 1 files in /opt/airflow/dags
2023-11-23T18:18:28.932+0000,manager.py:726,Searching for files in /opt/airflow/dags
2023-11-23T18:18:28.933+0000,manager.py:729,There are 1 files in /opt/airflow/dags
2023-11-23T18:18:28.940+0000,manager.py:854,
2023-11-23T18:18:49.418+0000,manager.py:726,Searching for files in /opt/airflow/dags
2023-11-23T18:18:49.420+0000,manager.py:729,There are 1 files in /opt/airflow/dags
2023-11-23T18:18:59.481+0000,manager.py:854,
2023-11-23T18:19:09.538+0000,manager.py:726,Searching for files in /opt/airflow/dags
2023-11-23T18:19:09.539+0000,manager.py:729,There are 1 files in /opt/airflow/dags
2023-11-23T18:19:29.624+0000,manager.py:726,Searching for files in /opt/airflow/dags
2023-11-23T18:19:29.625+0000,manager.py:729,There are 1 files in /opt/airflow/dags
2023-11-23T18:19:29.631+0000,manager.py:854,
2023-11-23T18:19:49.774+0000,manager.py:726,Searching for files in /opt/airflow/dags
2023-11-23T18:19:49.775+0000,manager.py:729,There are 1 files in /opt/airflow/dags
2023-11-23T18:19:59.822+0000,manager.py:854,
2023-11-23T18:20:09.863+0000,manager.py:726,Searching for files in /opt/airflow/dags
2023-11-23T18:20:09.865+0000,manager.py:729,There are 1 files in /opt/airflow/dags
2023-11-23T18:20:29.954+0000,manager.py:726,Searching for files in /opt/airflow/dags
2023-11-23T18:20:29.955+0000,manager.py:729,There are 1 files in /opt/airflow/dags
2023-11-23T18:20:29.961+0000,manager.py:854,
2023-11-23T18:20:50.057+0000,manager.py:726,Searching for files in /opt/airflow/dags
2023-11-23T18:20:50.072+0000,manager.py:729,There are 1 files in /opt/airflow/dags
2023-11-23T18:21:00.140+0000,manager.py:854,
2023-11-23T18:21:10.194+0000,manager.py:726,Searching for files in /opt/airflow/dags
2023-11-23T18:21:10.196+0000,manager.py:729,There are 1 files in /opt/airflow/dags
2023-11-23T18:21:30.168+0000,manager.py:854,
2023-11-23T18:21:30.545+0000,manager.py:726,Searching for files in /opt/airflow/dags
2023-11-23T18:21:30.548+0000,manager.py:729,There are 1 files in /opt/airflow/dags
2023-11-23T18:21:50.643+0000,manager.py:726,Searching for files in /opt/airflow/dags
2023-11-23T18:21:50.644+0000,manager.py:729,There are 1 files in /opt/airflow/dags
2023-11-23T18:22:00.270+0000,manager.py:854,
2023-11-23T18:22:10.781+0000,manager.py:726,Searching for files in /opt/airflow/dags
2023-11-23T18:22:10.783+0000,manager.py:729,There are 1 files in /opt/airflow/dags
2023-11-23T18:22:30.452+0000,manager.py:854,
2023-11-23T18:22:30.879+0000,manager.py:726,Searching for files in /opt/airflow/dags
2023-11-23T18:22:30.881+0000,manager.py:729,There are 1 files in /opt/airflow/dags
2023-11-23T18:22:50.980+0000,manager.py:726,Searching for files in /opt/airflow/dags
2023-11-23T18:22:50.983+0000,manager.py:729,There are 1 files in /opt/airflow/dags
2023-11-23T18:23:01.039+0000,manager.py:854,
2023-11-23T18:23:11.343+0000,manager.py:726,Searching for files in /opt/airflow/dags
2023-11-23T18:23:11.345+0000,manager.py:729,There are 1 files in /opt/airflow/dags
2023-11-23T18:23:31.428+0000,manager.py:726,Searching for files in /opt/airflow/dags
2023-11-23T18:23:31.429+0000,manager.py:729,There are 1 files in /opt/airflow/dags
2023-11-23T18:23:31.435+0000,manager.py:854,
2023-11-23T18:23:51.525+0000,manager.py:726,Searching for files in /opt/airflow/dags
2023-11-23T18:23:51.527+0000,manager.py:729,There are 1 files in /opt/airflow/dags
2023-11-23T18:24:01.585+0000,manager.py:854,
2023-11-23T18:24:11.628+0000,manager.py:726,Searching for files in /opt/airflow/dags
2023-11-23T18:24:11.629+0000,manager.py:729,There are 1 files in /opt/airflow/dags
2023-11-23T18:24:31.722+0000,manager.py:726,Searching for files in /opt/airflow/dags
2023-11-23T18:24:31.725+0000,manager.py:729,There are 1 files in /opt/airflow/dags
2023-11-23T18:24:31.732+0000,manager.py:854,
2023-11-23T18:24:51.826+0000,manager.py:726,Searching for files in /opt/airflow/dags
2023-11-23T18:24:51.827+0000,manager.py:729,There are 1 files in /opt/airflow/dags
2023-11-23T18:25:01.866+0000,manager.py:854,
